avg_speed,max_speed,speed_std,avg_accel,brake_events_per_km,idle_frac,oat,aux_power_w,soc,wh_per_km,range_km,trip_key
36.661769202034534,53.3099975586,16.495686320565387,0.5308313848473127,5.462442928274816,0.08522727272727272,-0.7670454545454546,1159.090909090909,96.8292694092,259.45999729240316,80.6101996864531,10-1769
44.941565961978135,74.5199966431,25.01998461323292,0.2996340198539756,7.083031752984485,0.1492063492063492,0.5793650793650794,1613.015873015873,87.9268264771,179.95531802781434,105.5383899025319,10-1771
32.24361146178837,68.9899978638,19.265497920124908,0.6957063675892878,9.163707848063975,0.2226027397260274,1.0,981.6780821917808,85.7317123413,396.8439024613467,46.66330955538491,10-1771
16.5383552084988,40.4199981689,12.582051857920412,0.5430359594063741,13.37823165270109,0.18181818181818182,1.0,662.9090909090909,83.1707382202,275.1343314233014,65.29493924887097,10-1771
22.98882298232457,40.8099975586,14.121498504422945,0.6955792404721945,8.530283736647648,0.19927536231884058,1.0,445.28985507246375,82.1951293945,223.1067089612542,79.57693442690365,10-1771
40.43560602279219,64.0800018311,16.615678275664106,0.4780347748551692,4.549664505728312,0.04419889502762431,11.672651933701658,562.8453038674033,87.4390335083,181.17352629198524,104.24719121133711,10-1778
34.83666602392057,56.4300003052,15.59232528027641,0.7900296987347492,8.950886384221793,0.10764872521246459,12.171388101983004,770.3966005665723,85.7317123413,153.9349758233428,120.2978710112787,10-1778
18.124527910218053,29.9699993134,7.628363076307715,0.34180901290206556,9.993205543605754,0.0782608695652174,-7.5,3865.942028985507,98.6585388184,493.4692240108725,43.1845459612794,10-1781
43.41054561590576,71.0499954224,23.785569444497614,0.47829679910741246,3.0683366940550605,0.11142857142857143,-6.748571428571428,3135.0,40.1219558716,328.1597253024406,26.408915537330095,10-1793
24.049011231412567,40.7599983215,13.674015343664891,0.4640295155500408,12.665807615489491,0.1891025641025641,-6.5,3036.0576923076924,36.5853652954,528.8133771097836,14.943719742864646,10-1793
18.507244160971023,38.5400009155,10.232859249476302,0.7030615004074763,21.469960021665027,0.24496644295302014,-6.5,2861.577181208054,34.1463432312,579.1405823836449,12.735439999011005,10-1793
22.378365943933563,40.0799980164,13.99299680384515,0.6061124671248787,20.615211608751878,0.2785714285714286,-6.5,1766.9642857142858,26.4634170532,400.91597371764925,14.25759625012308,10-1793
13.91610751466353,27.0100002289,8.599031224414102,0.7260796085043837,26.334949744808576,0.36742424242424243,-6.5,1650.5681818181818,25.0,550.0922983920276,9.816534453917491,10-1793
22.170951983758094,39.5400009155,12.99668161024834,0.627515919969214,19.516280461932443,0.35384615384615387,-6.338461538461538,1373.076923076923,23.7804889679,356.04702648661566,14.426705561209037,10-1793
56.04190643457105,72.2900009155,20.18890954566828,0.5823456315071476,2.6672744929244954,0.07670454545454546,-4.769886363636363,1360.0852272727273,75.4878082275,159.98920713678564,101.91541585176701,10-1799
